houseValue;income;houseAge;rooms;bedrooms;population;households;latitude;longitude;id.y;STATE;COUNTY;NAME;LSAD;LSAD_TRANS;suminc;roomhead;bedroomhead;hhsize
261300;4.3333;33;3100;687;1388;658;34.17;-118.45;3866;6;37;Los Angeles;6;County;2851.3114;2.233429395;0.494956772;2.109422492
309300;4.1875;24;2814;675;1463;620;34.17;-118.46;3867;6;37;Los Angeles;6;County;2596.25;1.923444976;0.461380725;2.359677419
273700;3.1478;22;6707;1737;2620;1610;34.17;-118.46;3868;6;37;Los Angeles;6;County;5067.958;2.559923664;0.662977099;1.627329193
314800;4.475;33;2544;500;1035;492;34.16;-118.45;3869;6;37;Los Angeles;6;County;2201.7;2.457971014;0.483091787;2.103658537
280400;4.4423;28;2795;622;1173;545;34.16;-118.46;3870;6;37;Los Angeles;6;County;2421.0535;2.382779199;0.53026428;2.152293578
299100;4.3839;26;2548;647;1098;540;34.16;-118.46;3871;6;37;Los Angeles;6;County;2367.306;2.320582878;0.589253188;2.033333333
227100;2.875;22;6064;1826;4876;1697;34.21;-118.54;3872;6;37;Los Angeles;6;County;4878.875;1.24364233;0.374487285;2.873305834
199200;3.9886;32;2593;566;1596;547;34.21;-118.54;3873;6;37;Los Angeles;6;County;2181.7642;1.624686717;0.354636591;2.91773309
224100;4.6731;35;1664;300;1000;309;34.22;-118.54;3874;6;37;Los Angeles;6;County;1443.9879;1.664;0.3;3.236245955
201600;4.1597;37;1600;349;1012;366;34.2;-118.54;3875;6;37;Los Angeles;6;County;1522.4502;1.581027668;0.34486166;2.765027322
203700;4.1319;33;2205;453;1242;419;34.19;-118.54;3876;6;37;Los Angeles;6;County;1731.2661;1.775362319;0.3647343;2.964200477
222100;4.3462;36;2794;523;1334;472;34.22;-118.51;3877;6;37;Los Angeles;6;County;2051.4064;2.094452774;0.392053973;2.826271186
236100;4.9643;36;1254;229;629;245;34.21;-118.5;3878;6;37;Los Angeles;6;County;1216.2535;1.9936407;0.364069952;2.567346939
215900;5.5675;36;1656;310;817;308;34.21;-118.5;3879;6;37;Los Angeles;6;County;1714.79;2.026927785;0.379436965;2.652597403
209200;4.185;36;1952;387;1156;392;34.22;-118.51;3880;6;37;Los Angeles;6;County;1640.52;1.688581315;0.334775087;2.948979592
223600;4.7;36;2396;421;1064;398;34.21;-118.51;3881;6;37;Los Angeles;6;County;1870.6;2.251879699;0.395676692;2.673366834
213200;4.8646;36;1493;285;766;272;34.22;-118.51;3882;6;37;Los Angeles;6;County;1323.1712;1.949086162;0.372062663;2.816176471
195400;5.0282;35;1275;222;959;226;34.22;-118.52;3883;6;37;Los Angeles;6;County;1136.3732;1.329509906;0.231491137;4.243362832
203300;5.5209;35;1620;272;1052;248;34.22;-118.52;3884;6;37;Los Angeles;6;County;1369.1832;1.539923954;0.258555133;4.241935484
206700;4.3261;36;2394;424;1490;427;34.21;-118.52;3885;6;37;Los Angeles;6;County;1847.2447;1.606711409;0.284563758;3.489461358
211000;5.1265;34;1663;299;762;282;34.21;-118.52;3886;6;37;Los Angeles;6;County;1445.673;2.182414698;0.392388451;2.70212766
199800;4.6607;29;4101;849;2630;867;34.22;-118.53;3887;6;37;Los Angeles;6;County;4040.8269;1.559315589;0.322813688;3.033448674
213200;2.9389;18;3124;796;1855;725;34.21;-118.53;3888;6;37;Los Angeles;6;County;2130.7025;1.684097035;0.429110512;2.55862069
246400;5.0623;35;2592;490;1427;434;34.21;-118.55;3889;6;37;Los Angeles;6;County;2197.0382;1.816398038;0.343377715;3.288018433
205100;4.4271;35;1843;329;1041;317;34.22;-118.56;3890;6;37;Los Angeles;6;County;1403.3907;1.770413064;0.316042267;3.283911672
196800;3.5333;36;1286;242;788;248;34.21;-118.56;3891;6;37;Los Angeles;6;County;876.2584;1.631979695;0.307106599;3.177419355
197000;4.3194;34;1599;294;819;306;34.22;-118.56;3892;6;37;Los Angeles;6;County;1321.7364;1.952380952;0.358974359;2.676470588
208700;3.8247;33;3910;838;2097;810;34.21;-118.55;3893;6;37;Los Angeles;6;County;3098.007;1.864568431;0.399618503;2.588888889
189800;3.7313;13;8327;1849;4126;1773;34.21;-118.56;3894;6;37;Los Angeles;6;County;6615.5949;2.018177412;0.448133786;2.32712916
199800;4.3571;35;2891;594;1757;581;34.2;-118.52;3895;6;37;Los Angeles;6;County;2531.4751;1.645418327;0.338076266;3.024096386
205300;3.225;33;3270;818;2118;763;34.2;-118.53;3896;6;37;Los Angeles;6;County;2460.675;1.543909348;0.386213409;2.775884666
200300;4.5125;35;1668;332;807;311;34.21;-118.5;3897;6;37;Los Angeles;6;County;1403.3875;2.066914498;0.411400248;2.594855305
209000;4.1806;35;1614;308;850;330;34.2;-118.51;3898;6;37;Los Angeles;6;County;1379.598;1.898823529;0.362352941;2.575757576
188400;4.0924;37;2066;434;1031;414;34.2;-118.51;3899;6;37;Los Angeles;6;County;1694.2536;2.003879728;0.420950533;2.490338164
193700;4.5648;36;1328;287;823;273;34.21;-118.52;3900;6;37;Los Angeles;6;County;1246.1904;1.613608748;0.34872418;3.014652015
203800;2.2304;42;1558;322;884;334;34.2;-118.5;3901;6;37;Los Angeles;6;County;744.9536;1.762443439;0.364253394;2.646706587
262500;4.2344;33;2327;479;1166;472;34.2;-118.51;3902;6;37;Los Angeles;6;County;1998.6368;1.995711835;0.410806175;2.470338983
227500;3.7049;34;2871;581;1350;535;34.2;-118.51;3903;6;37;Los Angeles;6;County;1982.1215;2.126666667;0.43037037;2.523364486
229200;5.3028;35;2537;418;1161;421;34.19;-118.51;3904;6;37;Los Angeles;6;County;2232.4788;2.185185185;0.360034453;2.757719715
221100;4.2865;38;2182;409;1141;379;34.19;-118.51;3905;6;37;Los Angeles;6;County;1624.5835;1.912357581;0.358457493;3.01055409
229100;4.1304;18;4249;933;2047;909;34.2;-118.5;3906;6;37;Los Angeles;6;County;3754.5336;2.075720567;0.455788959;2.251925193
228300;5.0796;35;2720;490;1158;445;34.19;-118.5;3907;6;37;Los Angeles;6;County;2260.422;2.348877375;0.423143351;2.602247191
224700;4;26;2156;509;1142;470;34.19;-118.5;3908;6;37;Los Angeles;6;County;1880;1.887915937;0.445709282;2.429787234
195000;2.6437;19;4315;1304;2490;1222;34.2;-118.52;3909;6;37;Los Angeles;6;County;3230.6014;1.732931727;0.523694779;2.037643208
207200;4.9102;37;1795;346;1082;354;34.2;-118.52;3910;6;37;Los Angeles;6;County;1738.2108;1.65896488;0.319778189;3.056497175
191100;2.8701;26;2221;662;1998;603;34.2;-118.53;3911;6;37;Los Angeles;6;County;1730.6703;1.111611612;0.331331331;3.313432836
179800;3.6905;21;2549;651;1624;628;34.2;-118.55;3912;6;37;Los Angeles;6;County;2317.634;1.569581281;0.400862069;2.585987261
170600;3.1106;18;5862;1322;3161;1280;34.19;-118.55;3913;6;37;Los Angeles;6;County;3981.568;1.854476432;0.418222082;2.46953125
211800;3.5313;31;1963;420;1494;415;34.2;-118.55;3914;6;37;Los Angeles;6;County;1465.4895;1.313922356;0.281124498;3.6
203900;2.9511;42;881;170;464;163;34.19;-118.52;3915;6;37;Los Angeles;6;County;481.0293;1.898706897;0.36637931;2.846625767
206900;3.8516;37;1560;275;763;284;34.19;-118.52;3916;6;37;Los Angeles;6;County;1093.8544;2.044560944;0.360419397;2.686619718
212100;4.8295;37;1892;347;1039;343;34.19;-118.52;3917;6;37;Los Angeles;6;County;1656.5185;1.820981713;0.333974976;3.029154519
192300;2.625;32;2618;692;1961;633;34.19;-118.53;3918;6;37;Los Angeles;6;County;1661.625;1.335033146;0.352881183;3.097946288
245400;4.2143;34;2307;388;1168;427;34.18;-118.52;3919;6;37;Los Angeles;6;County;1799.5061;1.975171233;0.332191781;2.735362998
240300;4.2083;26;4175;885;2118;778;34.18;-118.53;3920;6;37;Los Angeles;6;County;3274.0574;1.971199245;0.417847025;2.722365039
190900;4.175;36;1544;308;891;286;34.2;-118.56;3921;6;37;Los Angeles;6;County;1194.05;1.7328844;0.345679012;3.115384615
196700;4.0789;35;2273;410;1431;403;34.2;-118.56;3922;6;37;Los Angeles;6;County;1643.7967;1.58839972;0.286512928;3.550868486
201400;5.4548;35;782;144;425;140;34.19;-118.56;3923;6;37;Los Angeles;6;County;763.672;1.84;0.338823529;3.035714286
183600;3.9615;34;1237;242;671;221;34.19;-118.56;3924;6;37;Los Angeles;6;County;875.4915;1.843517139;0.360655738;3.036199095
235100;4.433;34;2579;561;1237;517;34.19;-118.56;3925;6;37;Los Angeles;6;County;2291.861;2.084882781;0.453516572;2.392649903
251000;4.8264;36;1366;224;719;270;34.18;-118.56;3926;6;37;Los Angeles;6;County;1303.128;1.899860918;0.311543811;2.662962963
239200;2.5739;22;3380;790;2199;737;34.19;-118.54;3927;6;37;Los Angeles;6;County;1896.9643;1.537062301;0.359254206;2.983717775
240300;3.9632;25;1938;457;1280;425;34.18;-118.54;3928;6;37;Los Angeles;6;County;1684.36;1.5140625;0.35703125;3.011764706
222500;4.675;36;978;170;475;192;34.19;-118.55;3929;6;37;Los Angeles;6;County;897.6;2.058947368;0.357894737;2.473958333
223800;4.3654;31;1856;370;990;360;34.19;-118.55;3930;6;37;Los Angeles;6;County;1571.544;1.874747475;0.373737374;2.75
217700;3.0187;24;2642;696;1649;633;34.21;-118.58;3931;6;37;Los Angeles;6;County;1910.8371;1.602183141;0.422073984;2.605055292
178800;2.9974;26;2335;669;1986;645;34.21;-118.59;3932;6;37;Los Angeles;6;County;1933.323;1.175730111;0.336858006;3.079069767
201900;5.2149;18;847;185;733;178;34.2;-118.59;3933;6;37;Los Angeles;6;County;928.2522;1.155525239;0.252387449;4.117977528
220900;5.015;37;1389;252;826;249;34.2;-118.58;3934;6;37;Los Angeles;6;County;1248.735;1.681598063;0.305084746;3.317269076
258400;3.7798;27;2795;606;1702;586;34.22;-118.57;3935;6;37;Los Angeles;6;County;2214.9628;1.642185664;0.356051704;2.90443686
270500;5.8798;23;4891;793;2447;765;34.21;-118.57;3936;6;37;Los Angeles;6;County;4498.047;1.998774009;0.32407029;3.19869281
255200;4.1359;17;3262;753;1879;708;34.22;-118.57;3937;6;37;Los Angeles;6;County;2928.2172;1.736029803;0.400745077;2.653954802
299300;4.0313;13;6227;1317;3739;1226;34.21;-118.58;3938;6;37;Los Angeles;6;County;4942.3738;1.665418561;0.352233217;3.049755302
228200;5.6345;35;2560;441;1428;468;34.22;-118.58;3939;6;37;Los Angeles;6;County;2636.946;1.792717087;0.308823529;3.051282051
250900;4.7125;27;2209;353;1034;344;34.21;-118.58;3940;6;37;Los Angeles;6;County;1621.1;2.136363636;0.34139265;3.005813953
227700;5.0462;34;1943;320;895;305;34.21;-118.59;3941;6;37;Los Angeles;6;County;1539.091;2.170949721;0.357541899;2.93442623
225400;4.8333;34;2389;521;1560;514;34.21;-118.59;3942;6;37;Los Angeles;6;County;2484.3162;1.531410256;0.333974359;3.035019455
227500;2.8039;21;9512;2560;7282;2387;34.21;-118.6;3943;6;37;Los Angeles;6;County;6692.9093;1.306234551;0.351551771;3.050691244
251500;5.6407;34;3494;557;1861;576;34.21;-118.61;3944;6;37;Los Angeles;6;County;3249.0432;1.877485223;0.299301451;3.230902778
241300;5.6356;33;1636;275;866;289;34.22;-118.62;3945;6;37;Los Angeles;6;County;1628.6884;1.889145497;0.317551963;2.996539792
258600;6.1074;26;3234;517;1597;513;34.21;-118.62;3946;6;37;Los Angeles;6;County;3133.0962;2.025046963;0.323731997;3.113060429
232900;4.0909;34;2633;471;1313;428;34.22;-118.62;3947;6;37;Los Angeles;6;County;1750.9052;2.005331302;0.358720487;3.067757009
180500;3.3534;41;1058;228;778;245;34.21;-118.61;3948;6;37;Los Angeles;6;County;821.583;1.359897172;0.293059126;3.175510204
160900;3.6296;16;1718;467;896;475;34.2;-118.61;3949;6;37;Los Angeles;6;County;1724.06;1.917410714;0.521205357;1.886315789
227100;5.4527;33;2609;431;1208;406;34.21;-118.61;3950;6;37;Los Angeles;6;County;2213.7962;2.159768212;0.356788079;2.975369458
235800;5.7613;23;3098;542;1486;492;34.2;-118.62;3951;6;37;Los Angeles;6;County;2834.5596;2.084791386;0.36473755;3.020325203
244800;5.5709;31;3952;647;1762;588;34.21;-118.63;3952;6;37;Los Angeles;6;County;3275.6892;2.242905789;0.367196368;2.996598639
390000;8.4438;16;4312;574;1902;574;34.22;-118.64;3953;6;37;Los Angeles;6;County;4846.7412;2.267087277;0.301787592;3.31358885
500001;9.6465;5;5429;665;2315;687;34.21;-118.65;3954;6;37;Los Angeles;6;County;6627.1455;2.345140389;0.287257019;3.369723435
338400;6.9223;23;7480;1084;3037;1058;34.2;-118.65;3955;6;37;Los Angeles;6;County;7323.7934;2.462956865;0.356931182;2.870510397
234900;5.0025;32;3233;553;1678;545;34.2;-118.62;3956;6;37;Los Angeles;6;County;2726.3625;1.926698451;0.329558999;3.078899083
336100;6.7785;19;7411;1045;2814;950;34.2;-118.63;3957;6;37;Los Angeles;6;County;6439.575;2.633617626;0.371357498;2.962105263
183500;2.5797;17;2737;868;2924;785;34.21;-118.59;3958;6;37;Los Angeles;6;County;2025.0645;0.936046512;0.296853625;3.724840764
179800;2.754;21;1789;679;2300;677;34.2;-118.59;3959;6;37;Los Angeles;6;County;1864.458;0.777826087;0.295217391;3.397341211
150000;3.2297;10;2869;941;2162;829;34.2;-118.6;3960;6;37;Los Angeles;6;County;2677.4213;1.327012026;0.435245143;2.607961399
182300;2.6159;19;2581;857;2004;784;34.21;-118.6;3961;6;37;Los Angeles;6;County;2050.8656;1.287924152;0.427644711;2.556122449
221000;5.0483;35;1770;362;1083;355;34.2;-118.56;3962;6;37;Los Angeles;6;County;1792.1465;1.63434903;0.334256694;3.050704225
190400;4.1181;36;878;167;499;179;34.21;-118.57;3963;6;37;Los Angeles;6;County;737.1399;1.759519038;0.334669339;2.787709497
208000;3.1818;18;7157;1869;4642;1699;34.2;-118.57;3964;6;37;Los Angeles;6;County;5405.8782;1.541792331;0.402628178;2.732195409
223700;3.5;21;2979;744;1824;692;34.2;-118.58;3965;6;37;Los Angeles;6;County;2422;1.633223684;0.407894737;2.63583815
215600;4.1111;36;2600;441;1246;426;34.19;-118.56;3966;6;37;Los Angeles;6;County;1751.3286;2.086677368;0.353932584;2.924882629
201500;4.5568;36;2559;469;1358;445;34.2;-118.57;3967;6;37;Los Angeles;6;County;2027.776;1.884388807;0.345360825;3.051685393
209200;5.223;33;1759;311;943;315;34.2;-118.57;3968;6;37;Los Angeles;6;County;1645.245;1.865323436;0.329798515;2.993650794
220200;5.1463;35;1558;267;793;249;34.2;-118.58;3969;6;37;Los Angeles;6;County;1281.4287;1.964691047;0.336696091;3.184738956
221300;4.233;35;1323;228;756;216;34.2;-118.58;3970;6;37;Los Angeles;6;County;914.328;1.75;0.301587302;3.5
266700;4.8125;34;2185;372;986;347;34.19;-118.56;3971;6;37;Los Angeles;6;County;1669.9375;2.216024341;0.377281947;2.841498559
224900;3.8839;35;2329;399;966;336;34.19;-118.58;3972;6;37;Los Angeles;6;County;1304.9904;2.410973085;0.413043478;2.875
222800;3.3125;27;4286;1071;2863;1033;34.19;-118.58;3973;6;37;Los Angeles;6;County;3421.8125;1.497031086;0.37408313;2.771539206
187500;2.85;15;3061;1079;2173;1078;34.19;-118.58;3974;6;37;Los Angeles;6;County;3072.3;1.408651634;0.49654855;2.015769944
340500;5.6159;28;908;142;368;143;34.18;-118.58;3975;6;37;Los Angeles;6;County;803.0737;2.467391304;0.385869565;2.573426573
244800;5.0309;29;2421;402;1120;388;34.2;-118.62;3976;6;37;Los Angeles;6;County;1951.9892;2.161607143;0.358928571;2.886597938
333100;6.4044;25;3124;468;1241;439;34.18;-118.62;3977;6;37;Los Angeles;6;County;2811.5316;2.517324738;0.37711523;2.826879271
267400;5.5101;35;1934;307;905;315;34.19;-118.62;3978;6;37;Los Angeles;6;County;1735.6815;2.137016575;0.339226519;2.873015873
245800;5.5191;29;1673;284;794;270;34.2;-118.61;3979;6;37;Los Angeles;6;County;1490.157;2.107052897;0.35768262;2.940740741
246400;4.1154;28;3824;749;1790;701;34.19;-118.61;3980;6;37;Los Angeles;6;County;2884.8954;2.136312849;0.418435754;2.553495007
210100;4.3125;34;703;127;369;127;34.19;-118.61;3981;6;37;Los Angeles;6;County;547.6875;1.905149051;0.344173442;2.905511811
213900;2.8312;16;14912;4183;5105;3302;34.19;-118.6;3982;6;37;Los Angeles;6;County;9348.6224;2.921057786;0.819392752;1.546032707
259600;5.1529;32;3568;591;1741;563;34.19;-118.63;3983;6;37;Los Angeles;6;County;2901.0827;2.049396898;0.33946008;3.092362345
433000;6.6689;32;1646;242;697;233;34.18;-118.63;3984;6;37;Los Angeles;6;County;1553.8537;2.361549498;0.347202296;2.991416309
245600;6.0094;30;2399;373;1062;377;34.19;-118.64;3985;6;37;Los Angeles;6;County;2265.5438;2.258945386;0.351224105;2.816976127
248400;5.6163;33;3017;494;1423;470;34.19;-118.64;3986;6;37;Los Angeles;6;County;2639.661;2.120168658;0.3471539;3.027659574
263400;5.1641;33;3808;623;1784;615;34.18;-118.64;3987;6;37;Los Angeles;6;County;3175.9215;2.134529148;0.349215247;2.900813008
247300;4.4167;28;3274;571;1424;521;34.19;-118.64;3988;6;37;Los Angeles;6;County;2301.1007;2.299157303;0.400983146;2.733205374
240300;4.925;27;1793;339;1016;326;34.18;-118.65;3989;6;37;Los Angeles;6;County;1605.55;1.76476378;0.333661417;3.116564417
243000;5.2016;27;2772;511;1346;497;34.19;-118.65;3990;6;37;Los Angeles;6;County;2585.1952;2.059435364;0.379643388;2.708249497
374900;7.642;23;7544;1031;3221;1043;34.19;-118.66;3991;6;37;Los Angeles;6;County;7970.606;2.342129773;0.32008693;3.088207095
338200;5.5798;33;4769;787;2019;743;34.17;-118.63;3992;6;37;Los Angeles;6;County;4145.7914;2.362060426;0.389796929;2.717362046
409000;7.7846;26;6767;903;2574;883;34.17;-118.64;3993;6;37;Los Angeles;6;County;6873.8018;2.628982129;0.350815851;2.915062288
439800;6.5304;36;2981;441;1243;413;34.18;-118.57;3994;6;37;Los Angeles;6;County;2697.0552;2.398230088;0.354786806;3.00968523
327300;6.0928;35;2072;318;908;342;34.17;-118.57;3995;6;37;Los Angeles;6;County;2083.7376;2.281938326;0.350220264;2.65497076
334900;6.2064;29;3393;574;1471;587;34.17;-118.58;3996;6;37;Los Angeles;6;County;3643.1568;2.306594154;0.390210741;2.505962521
271300;4.2009;7;11853;2691;4404;2447;34.18;-118.59;3997;6;37;Los Angeles;6;County;10279.6023;2.691416894;0.611035422;1.799754802
328900;3.8819;19;5944;1345;2372;1250;34.17;-118.61;3998;6;37;Los Angeles;6;County;4852.375;2.505902192;0.56703204;1.8976
262800;3.0404;32;1491;355;756;296;34.17;-118.62;3999;6;37;Los Angeles;6;County;899.9584;1.972222222;0.46957672;2.554054054
308300;6.8482;34;3268;538;1463;519;34.17;-118.62;4000;6;37;Los Angeles;6;County;3554.2158;2.233766234;0.367737526;2.818882466
389700;6.7977;33;5252;760;2041;730;34.18;-118.63;4001;6;37;Los Angeles;6;County;4962.321;2.573248408;0.372366487;2.795890411
367600;7.4918;26;4607;656;1769;643;34.18;-118.65;4002;6;37;Los Angeles;6;County;4817.2274;2.604296213;0.370830978;2.751166407
419000;8.3912;25;6612;857;2519;843;34.18;-118.66;4003;6;37;Los Angeles;6;County;7073.7816;2.624851131;0.340214371;2.988137604
278500;4;31;1689;362;705;360;34.17;-118.61;4004;6;37;Los Angeles;6;County;1440;2.395744681;0.513475177;1.958333333
319100;4.9102;32;4491;815;1696;749;34.15;-118.61;4005;6;37;Los Angeles;6;County;3677.7398;2.647995283;0.480542453;2.26435247
367400;6.8107;29;4364;647;1550;624;34.16;-118.61;4006;6;37;Los Angeles;6;County;4249.8768;2.815483871;0.417419355;2.483974359
347700;6.0192;33;2896;455;1116;411;34.16;-118.63;4007;6;37;Los Angeles;6;County;2473.8912;2.594982079;0.407706093;2.715328467
392700;7.457;30;3346;487;1296;495;34.16;-118.63;4008;6;37;Los Angeles;6;County;3691.215;2.581790123;0.375771605;2.618181818
409900;7.9814;26;5661;791;2493;780;34.15;-118.62;4009;6;37;Los Angeles;6;County;6225.492;2.270758123;0.317288408;3.196153846
500001;3.1875;31;1950;383;870;357;34.17;-118.57;4010;6;37;Los Angeles;6;County;1137.9375;2.24137931;0.440229885;2.43697479
500001;5.6327;18;6476;1082;2413;958;34.17;-118.58;4011;6;37;Los Angeles;6;County;5396.1266;2.683796104;0.448404476;2.518789144
296000;5.4847;36;1887;359;761;329;34.17;-118.59;4012;6;37;Los Angeles;6;County;1804.4663;2.479632063;0.4717477;2.313069909
313100;4.1656;37;3441;584;1283;544;34.16;-118.6;4013;6;37;Los Angeles;6;County;2266.0864;2.681995323;0.455183164;2.358455882
338500;6.0794;32;3999;667;1628;631;34.16;-118.6;4014;6;37;Los Angeles;6;County;3836.1014;2.456388206;0.40970516;2.580031696
500001;10.9201;22;5791;706;2059;673;34.15;-118.57;4015;6;37;Los Angeles;6;County;7349.2273;2.812530355;0.342884896;3.059435364
450700;8.4196;21;3856;547;1422;535;34.15;-118.58;4016;6;37;Los Angeles;6;County;4504.486;2.711673699;0.38466948;2.657943925
369700;6.7694;29;2023;330;747;304;34.15;-118.59;4017;6;37;Los Angeles;6;County;2057.8976;2.708165997;0.441767068;2.457236842
361900;6.14;28;4570;744;1693;695;34.15;-118.6;4018;6;37;Los Angeles;6;County;4267.3;2.699350266;0.439456586;2.435971223
483100;10.5511;19;1303;155;450;145;34.14;-118.59;4019;6;37;Los Angeles;6;County;1529.9095;2.895555556;0.344444444;3.103448276
311700;4.8984;31;3073;674;1486;684;34.18;-118.49;4020;6;37;Los Angeles;6;County;3350.5056;2.067967699;0.453566622;2.17251462
295300;4.8036;37;1893;365;911;324;34.18;-118.51;4021;6;37;Los Angeles;6;County;1556.3664;2.077936334;0.400658617;2.811728395
219000;3.1885;31;3252;834;1411;760;34.17;-118.51;4022;6;37;Los Angeles;6;County;2423.26;2.304748405;0.591070163;1.856578947
213100;3.675;43;1700;380;930;349;34.18;-118.52;4023;6;37;Los Angeles;6;County;1282.575;1.827956989;0.408602151;2.664756447
216000;3.6534;46;2082;438;1047;393;34.18;-118.52;4024;6;37;Los Angeles;6;County;1435.7862;1.988538682;0.418338109;2.664122137
221800;3.1923;42;1611;410;879;386;34.18;-118.52;4025;6;37;Los Angeles;6;County;1232.2278;1.832764505;0.466439135;2.277202073
243800;3.855;18;6430;1412;2897;1348;34.17;-118.53;4026;6;37;Los Angeles;6;County;5196.54;2.219537453;0.487400759;2.149109792
315900;6.1274;11;1080;174;386;160;34.17;-118.54;4027;6;37;Los Angeles;6;County;980.384;2.797927461;0.450777202;2.4125
311000;5.0605;32;3011;529;1287;525;34.18;-118.55;4028;6;37;Los Angeles;6;County;2656.7625;2.33954934;0.411033411;2.451428571
457300;5.4088;39;1819;291;770;278;34.18;-118.56;4029;6;37;Los Angeles;6;County;1503.6464;2.362337662;0.377922078;2.769784173
174500;3.0943;17;7214;1994;4100;1823;34.18;-118.54;4030;6;37;Los Angeles;6;County;5640.9089;1.759512195;0.486341463;2.249040044
